"","t-statistic","p-value","p-adj"
"220051_at",-0.911318088579765,0.363834456683672,0.437813301183531
"236841_at",0.91128940451312,0.364023079304001,0.438017263071321
"229765_at",0.910825373295279,0.364111584206113,0.438082995003502
"236700_at",-0.911459985128572,0.364115962663697,0.438082995003502
"236849_at",-0.911531075526598,0.364140862707498,0.438089939517247
"226471_at",-0.911578342191892,0.364340363990524,0.4383069312152
"229485_x_at",0.910459248843573,0.364475464625091,0.438446429240426
"1554397_s_at",-0.910446385283131,0.364642235191558,0.438624008014299
"218954_s_at",-0.910270828966144,0.364786222328698,0.438774163646561
"223651_x_at",-0.90958798129022,0.365085430505986,0.439110997525396
"202715_at",-0.90952026100864,0.365331811735502,0.439384261102673
"231200_at",-0.909178356409149,0.365364662402347,0.439400696439873
"235125_x_at",-0.908906458229284,0.365384231098238,0.439401157513413
"221636_s_at",-0.90824195770374,0.365490202668213,0.43950551883388
"1555691_a_at",0.909857538336679,0.365522515595347,0.439521298612917
"230958_s_at",-0.908303482264798,0.365843582125477,0.439884269289154
"226299_at",-0.908516223682329,0.365922974961332,0.43995663265995
"243857_at",0.907839067267191,0.366023126592987,0.440053945845626
"1557236_at",-0.908165224173532,0.366138601242987,0.440169670057642
"204419_x_at",-0.908349947741912,0.366164448921191,0.440177638759293
"1565717_s_at",0.90734308417533,0.366221364748815,0.440222952650087
"235949_at",-0.906351509182695,0.366544741177725,0.440588548713836
"228113_at",0.906835327421942,0.366602427104505,0.440634761898424
"204832_s_at",0.906875524105341,0.36670304648022,0.440732571029412
"218064_s_at",0.906573742730009,0.366845519302612,0.44088067002087
"200630_x_at",-0.906158442576588,0.366984933789349,0.441025078107748
"202137_s_at",0.905592992476789,0.367251689741199,0.441322495941165
"203037_s_at",-0.904425042732305,0.367420731673713,0.441502466816529
"213023_at",0.905111807768479,0.367554357561172,0.441616695584069
"227040_at",-0.905280799150734,0.367552694930978,0.441616695584069
"208984_x_at",-0.904917033573549,0.367631499488023,0.441685375295726
"222681_at",-0.904369904155582,0.367650089273795,0.441685375295726
"244382_at",0.904519035147746,0.36773587567824,0.441765264131064
"219372_at",0.904182902493094,0.36780283079898,0.44182252353871
"214225_at",0.904035259577229,0.367855595814627,0.441860646551187
"230848_s_at",-0.904367746930698,0.367873152357248,0.441860646551187
"207971_s_at",0.904145835088468,0.367914024448726,0.441886564683474
"235601_at",-0.90361446172575,0.368033091348175,0.442006391774896
"211330_s_at",-0.90356078995228,0.368063491107641,0.442019722974061
"230764_at",0.903720552620382,0.368106971867982,0.442048761361808
"205553_s_at",-0.905976754776595,0.368173257298248,0.442105180721531
"210778_s_at",0.903330524943968,0.368221936666365,0.442140453783672
"1553677_a_at",-0.903490750426989,0.368398466017003,0.442329230258843
"200676_s_at",-0.903002999099067,0.368619781011656,0.442550372903944
"239487_at",0.902648473634158,0.368621292576892,0.442550372903944
"213109_at",-0.902057661188651,0.368930062796493,0.442897852407384
"203182_s_at",0.900533605725601,0.369589831690543,0.443643391782416
"226489_at",0.90095934861996,0.369582352636763,0.443643391782416
"204171_at",0.900182655416699,0.369734794549162,0.443794140745215
"212368_at",0.900725428343993,0.369772726572177,0.443816411103793
"212209_at",0.900410571390491,0.36981616655304,0.44384478683362
"218924_s_at",0.900105215223884,0.36983512692367,0.44384478683362
"1555860_x_at",-0.900414416473328,0.369940448979057,0.443947922607668
"220113_x_at",-0.90004912660211,0.370062720001309,0.444071386156867
"231728_at",-0.89980166694129,0.370106231964354,0.444100331674942
"232068_s_at",0.899626524679544,0.370156176817944,0.444136992752587
"201914_s_at",-0.897831505491963,0.37116065045348,0.445318894511816
"208246_x_at",0.897571771034871,0.371229009823733,0.445377580512988
"229193_at",-0.896927055120279,0.371443398318447,0.445611447891016
"239229_at",0.898900144768853,0.371470353183978,0.445620443063726
"235150_at",-0.897169316515853,0.371527040439066,0.445665102769389
"1565811_at",-0.896945673982741,0.371553723492932,0.44567376815537
"212901_s_at",-0.897063634592322,0.371699702267474,0.445825518776222
"219709_x_at",-0.897543010765344,0.37172743738881,0.445835436662961
"229674_at",0.896154769021168,0.371841280480318,0.445948622654905
"243528_at",-0.895941424101557,0.371973705640173,0.446084081070106
"215887_at",0.896028710948029,0.37203172025167,0.446130294199906
"219356_s_at",0.896114309643112,0.372120788769205,0.446213739538277
"234759_at",-0.895868995508163,0.372221149680223,0.446287351645176
"237868_x_at",0.895701205401962,0.372207056459918,0.446287351645176
"210085_s_at",-0.89645811127781,0.372257101554387,0.446307092964462
"206473_at",-0.895938349887044,0.372323971594921,0.446363898735264
"1556053_at",0.896080561883213,0.372453443840717,0.446495745840563
"202798_at",0.894951403713329,0.372478314500646,0.446502189731409
"211503_s_at",0.895752639943508,0.372567654394382,0.446585910325773
"221505_at",0.8953276819643,0.372592218474357,0.446591981354312
"238741_at",0.896751905333032,0.372627255360352,0.446610603878703
"208956_x_at",-0.894472497342083,0.372699305459391,0.44665021155023
"211061_s_at",-0.894864931828798,0.372682741532823,0.44665021155023
"1556236_at",-0.894092812054231,0.373159130156653,0.447177875574394
"223774_at",-0.89428596045015,0.373257832989516,0.447272754091921
"218377_s_at",0.893431335323957,0.373465674871443,0.447498396546022
"208614_s_at",-0.893185047547825,0.373690654820882,0.447744549692004
"206391_at",0.893063280934926,0.373713372687654,0.447748345609193
"217997_at",0.893071784420833,0.373834560020189,0.44787011184508
"218331_s_at",0.892290148577093,0.374012601749672,0.448059975827636
"57163_at",-0.893100422151019,0.374055882788144,0.448088387650864
"219357_at",-0.892624932368883,0.374376227039536,0.448448678236741
"203643_at",0.891275918837839,0.374551755263371,0.448630750244984
"241460_at",0.89168087424268,0.374567401920472,0.448630750244984
"222244_s_at",0.891280919910402,0.374592767147247,0.448637669088187
"228707_at",-0.891494469884745,0.37480235781111,0.448865216531471
"209330_s_at",-0.890725983571709,0.374891756672588,0.448948805389401
"213756_s_at",-0.89183569514466,0.374965006535224,0.449013047405429
"206874_s_at",0.890619295347529,0.374990623168565,0.449020245852964
"203274_at",0.89040803487788,0.375185830572452,0.449217111839139
"206959_s_at",0.890320535804546,0.375194259807487,0.449217111839139
"1553141_at",-0.88983144566809,0.375391676298388,0.449429982345112
"214687_x_at",-0.889451008903554,0.375719005720341,0.44977484779495
"223290_at",-0.88927189779098,0.375715081976887,0.44977484779495
"242578_x_at",0.88916241657668,0.375763768632473,0.449804923064315
"208892_s_at",0.889593042590029,0.375987678448683,0.450025910609364
"47553_at",-0.888740999078046,0.375973302552678,0.450025910609364
"218148_at",0.889862618151373,0.376093193449882,0.450128679430531
"1560297_at",0.888837564354375,0.376248152916381,0.450290612229914
"201643_x_at",-0.888043663462595,0.376288433111158,0.450315288094098
"219437_s_at",0.888261011842605,0.376555772962888,0.450611676062961
"209869_at",0.887075659200855,0.376665819105271,0.450719814784119
"227632_at",0.886641550889452,0.377112373779983,0.45123058861517
"241459_at",-0.886308598739724,0.377301425220106,0.451433211880477
"231777_at",0.887508033238776,0.377366387658864,0.451487351854514
"219348_at",-0.886271322339693,0.377443975558256,0.451556590692162
"240446_at",-0.885375520939507,0.377721257938401,0.451864715098627
"221685_s_at",-0.884598013385186,0.378226636377546,0.452445662433665
"205197_s_at",0.883484844488536,0.378839526924011,0.453131485541082
"222309_at",0.884120629105071,0.378824968252235,0.453131485541082
"238666_at",-0.883778137908427,0.378903614772277,0.453184473817404
"229105_at",-0.883374476415141,0.378936217101216,0.453199800536248
"201111_at",0.882913022600531,0.379085397003358,0.45335454271672
"233014_at",0.882692595549958,0.379140768876298,0.453397088010331
"233056_x_at",0.883051945155507,0.379221320539278,0.453469738647266
"237180_at",0.882564573793674,0.379351049079535,0.453577503370848
"239232_at",-0.882549098065191,0.379339543415402,0.453577503370848
"223888_s_at",-0.882716608857668,0.379565412001088,0.453810118556114
"206243_at",-0.882941900015427,0.379684259513493,0.453928516763456
"233914_s_at",0.88256479706818,0.379724894521274,0.453953401149427
"218302_at",-0.881387839967296,0.379904011976299,0.454143827250544
"1561166_a_at",-0.88143714294799,0.379942064166124,0.454165610417366
"201773_at",0.880862619164238,0.380335057654614,0.454603897792596
"204504_s_at",-0.880959694316226,0.380348421145777,0.454603897792596
"227435_at",-0.881143249082096,0.380374036028175,0.454610788871956
"208754_s_at",0.879974854644716,0.3805283560139,0.454771495396909
"235796_at",-0.880099899750538,0.380577386050185,0.454806359129005
"215978_x_at",0.879993339086294,0.380722723566507,0.454956304802447
"201736_s_at",-0.879476336516749,0.380927597132325,0.455177375547641
"229417_at",-0.879653690524443,0.381115103529897,0.455377671960833
"215777_at",0.880520532747865,0.381150142585788,0.455395780460238
"202425_x_at",0.879144828997942,0.381323327382626,0.455578934118116
"209720_s_at",-0.878329669362933,0.381479968019994,0.45574230387366
"221295_at",0.879702511799258,0.381972715346518,0.45630717189554
"225462_at",-0.877090142800836,0.382106765373024,0.456443501139017
"202081_at",0.877345496776289,0.382231449672442,0.456568628968809
"210802_s_at",-0.877081751547934,0.382317216773894,0.456647260274967
"1559052_s_at",-0.877814452450073,0.382405842719475,0.456729297862126
"225380_at",0.876324576265031,0.38244568801423,0.456753068393904
"224874_at",-0.876900806603688,0.382548935030009,0.456813463268017
"233177_s_at",0.87669996072677,0.382534340551333,0.456813463268017
"243210_at",-0.876587304169401,0.382556094200785,0.456813463268017
"215314_at",-0.875723528899495,0.382889382328755,0.457187608752176
"213562_s_at",-0.875923407456191,0.383001086892842,0.457297148008903
"1562440_at",-0.876736081623249,0.383095239821495,0.457361878525422
"227451_s_at",-0.876089286050583,0.383077102519532,0.457361878525422
"1557145_at",0.875482795304319,0.383202402818902,0.457464502100673
"219161_s_at",-0.876841993128966,0.383221147330198,0.457464502100673
"207761_s_at",-0.875456192840767,0.383388736776735,0.457640706644997
"202983_at",0.874581526191253,0.383446974192096,0.457686369080757
"202909_at",0.874690568036652,0.383614573617433,0.457836232466628
"211954_s_at",-0.874428953964565,0.383652489782977,0.457836232466628
"218878_s_at",0.874472845097126,0.383613538787944,0.457836232466628
"219109_at",0.874131106666789,0.383637397370259,0.457836232466628
"1558093_s_at",-0.874872511046625,0.383892739201571,0.458075200892652
"220949_s_at",-0.874270263173338,0.383876823781308,0.458075200892652
"233819_s_at",-0.873335048133742,0.384159115441299,0.458369170145979
"202537_s_at",-0.873306349039224,0.384382177480469,0.458606666111771
"226264_at",0.873367623850933,0.384398208503151,0.458606666111771
"242080_at",-0.871370125982721,0.385414314142912,0.459794980561262
"231846_at",-0.871880367523081,0.385514345440747,0.459890361666203
"209889_at",0.871083049956412,0.38564330028858,0.460020234714029
"211090_s_at",-0.870876930225176,0.385870589825841,0.460267388093393
"209179_s_at",-0.869345796361344,0.386471157236604,0.460959739307882
"227689_at",-0.868928166769771,0.386685784838027,0.461191716406047
"201722_s_at",-0.868585425104973,0.386958398066757,0.461492823938915
"230462_at",0.868404207188264,0.38704272637176,0.461569360171435
"1553321_a_at",-0.868052726439806,0.387091877252615,0.461603939639521
"203375_s_at",0.867747978632425,0.38726644521105,0.461764025128523
"239449_at",0.867994858038466,0.387258053189828,0.461764025128523
"239486_at",0.868379527426361,0.387344113874718,0.461832590976765
"230618_s_at",-0.867635802673804,0.387382508876344,0.461854325913322
"214983_at",-0.867711624645982,0.387761532517364,0.462282149770714
"238350_at",-0.866725263383112,0.387930950484782,0.462460054078334
"224562_at",0.866182114062157,0.388160054591624,0.46270908917462
"203833_s_at",-0.865977600953529,0.388518469315102,0.463112236011439
"212075_s_at",-0.866381074178179,0.38862769714785,0.463218326712319
"241955_at",-0.866372347256299,0.388669301327658,0.463243807676278
"224956_at",-0.865174840355663,0.388792623689461,0.463366678480498
"210389_x_at",-0.86441331132555,0.389013729689875,0.46360606988694
"224486_s_at",0.863738351840946,0.389663814023899,0.464356643560505
"1555842_at",-0.86434106150488,0.389842913020939,0.4645459020249
"213009_s_at",0.862756087648801,0.389888657552275,0.46457624077414
"224943_at",-0.863163919231969,0.389981004623237,0.464662103261158
"204159_at",0.862807692193159,0.390163530977962,0.464855399780901
"219363_s_at",-0.862495326144606,0.390188688316223,0.464861190621435
"213213_at",-0.862824138813608,0.390215019479833,0.4648683792534
"212246_at",0.862505793695676,0.390392498662618,0.465031434798458
"233955_x_at",0.862166219698718,0.390376635233356,0.465031434798458
"227622_at",0.862190036284397,0.390481651049372,0.465113441542738
"235067_at",0.861739522565167,0.390557834474907,0.465179992874242
"219888_at",0.862115625146694,0.39075985991626,0.465396415583053
"204745_x_at",0.861096721492779,0.39084168471809,0.465469663829152
"207966_s_at",0.86020783796355,0.391457515368776,0.466178841227697
"205401_at",-0.859687042224962,0.391802317762942,0.466540942275381
"228987_at",0.859958894298894,0.391783244600511,0.466540942275381
"37005_at",0.859561080077564,0.391960626120906,0.466705184301903
"1566191_at",0.859614933836783,0.392004325384193,0.466732951979319
"222772_at",0.858972367724714,0.392172679153396,0.466909126716755
"222611_s_at",-0.858632182597956,0.3922553984188,0.466983334545471
"206109_at",-0.85864213550428,0.392383037397598,0.467111009174967
"209351_at",0.860529138570269,0.392439268479154,0.467153667670378
"210210_at",0.857966719596045,0.3928195852156,0.467582088259076
"232194_at",-0.857602648357658,0.392990824656548,0.467761607790714
"207713_s_at",-0.857390942396324,0.393188540350853,0.467972620675341
"1553113_s_at",0.8569743990791,0.393422187973325,0.468226375553578
"224851_at",-0.856187801641673,0.393579378965507,0.468389114910211
"222665_at",0.856071678897304,0.393706608625939,0.468496192316313
"234159_at",0.856556634368008,0.393710265620752,0.468496192316313
"223949_at",-0.856504103592192,0.39395864981796,0.468767402160263
"222916_s_at",0.855350977351089,0.393991081871564,0.468781637908693
"212487_at",0.855998089496996,0.394059195595964,0.468838325025162
"234306_s_at",0.856290411665984,0.394098449309778,0.468860671369894
"1556672_a_at",-0.854717142716279,0.394346584646968,0.469009701831516
"209812_x_at",-0.855170909254329,0.394252620314153,0.469009701831516
"215533_s_at",-0.854761998961483,0.394320426692091,0.469009701831516
"226387_at",-0.855630687147709,0.394270628848673,0.469009701831516
"226588_at",-0.85509461013609,0.394307424390058,0.469009701831516
"229985_at",-0.854820674043471,0.394346527077467,0.469009701831516
"221493_at",-0.854657500227646,0.394587034912614,0.46927130857844
"213186_at",-0.854272925105152,0.394608149423685,0.469272051832944
