"ID","statistic","p_value","p_adjust"
"219578_s_at",-7.94515013379586,9.08408791922513e-12,6.96223494345438e-11
"205413_at",-8.35974460115949,9.1702314162131e-12,7.02590259593949e-11
"218532_s_at",7.51967066196977,9.25486270015415e-12,7.08836938889904e-11
"1554153_a_at",-7.63348901025149,9.28715745996337e-12,7.11072283593446e-11
"209537_at",-7.50031124329946,9.40565944757964e-12,7.19904389444935e-11
"208962_s_at",-7.51221901385653,9.47030652177404e-12,7.24367592484857e-11
"336_at",-7.91230740734505,9.46902023885185e-12,7.24367592484857e-11
"217875_s_at",-7.60025352424239,9.49738125126874e-12,7.26195617574444e-11
"1405_i_at",-7.5234265880834,9.54965460781746e-12,7.29948532355566e-11
"AFFX-HUMISGF3A/M97935_3_at",-7.55487233352985,9.58494205462256e-12,7.32401018340187e-11
"223447_at",8.01205432891252,9.68763345479141e-12,7.40000591553372e-11
"235494_at",-8.1728329101973,9.77343415694553e-12,7.46305306074605e-11
"210220_at",-7.52294704551759,1.0079344261036e-11,7.69407888017002e-11
"203627_at",-7.54050856120384,1.01871698573787e-11,7.77372911490454e-11
"211682_x_at",7.48823674143053,1.01915696826565e-11,7.77372911490454e-11
"37384_at",-7.81255605433511,1.01938843968512e-11,7.77372911490454e-11
"220030_at",7.78302588927122,1.04551598563547e-11,7.97031686382771e-11
"225981_at",7.4823942732296,1.04988427352805e-11,8.00095079493056e-11
"211824_x_at",-7.84008673554589,1.0533037019396e-11,8.0243356640102e-11
"201103_x_at",-7.57221822084397,1.05373382820156e-11,8.02493927771217e-11
"227736_at",7.51388900259243,1.05981908975215e-11,8.0685960661224e-11
"231559_at",-7.8629554215673,1.06412700126332e-11,8.09638863086869e-11
"235751_s_at",-7.82869469801776,1.06417770985532e-11,8.09638863086869e-11
"205166_at",7.48363282438182,1.06616592452779e-11,8.10881765678436e-11
"225074_at",-7.48609322862914,1.07854399999319e-11,8.20023313824609e-11
"223939_at",-7.63374366703528,1.09264498348895e-11,8.30468287550428e-11
"204789_at",-7.58950659626348,1.09340394058242e-11,8.30769040568765e-11
"209759_s_at",7.48806913383241,1.11077744291467e-11,8.43689143788059e-11
"224918_x_at",7.86738257894765,1.11226415516188e-11,8.44537889394163e-11
"212196_at",-7.5222017770035,1.12387860530068e-11,8.53073471730056e-11
"230966_at",-7.82569569326005,1.12706676408847e-11,8.5520958509301e-11
"205381_at",-7.57153071890366,1.13637179666373e-11,8.61984178762834e-11
"215471_s_at",7.72517085555405,1.14069612131529e-11,8.64977463344847e-11
"205117_at",-8.11850496362735,1.1494768487311e-11,8.70769643275266e-11
"219400_at",-8.02149614401833,1.14917716230231e-11,8.70769643275266e-11
"230406_at",7.4626444248033,1.14899372995268e-11,8.70769643275266e-11
"201903_at",7.49162065816672,1.15382591418034e-11,8.73196514139786e-11
"204915_s_at",-7.94463939239604,1.15343611554926e-11,8.73196514139786e-11
"209865_at",7.50314620519296,1.15355112028659e-11,8.73196514139786e-11
"223025_s_at",-7.46115225589653,1.15995553482793e-11,8.77544924959141e-11
"1552667_a_at",-7.69691140970661,1.18852167998224e-11,8.98858823452174e-11
"177_at",7.46590463352009,1.19148867091787e-11,9.00804823269143e-11
"201975_at",-7.58172581886309,1.19279629308841e-11,9.01495413844411e-11
"212960_at",-7.62514174650098,1.19787850609818e-11,9.05037378079463e-11
"205896_at",-7.62420621923951,1.19998040983191e-11,9.0602680663109e-11
"219682_s_at",7.4539677793821,1.19981800166785e-11,9.0602680663109e-11
"225436_at",7.85588248704703,1.21132541327863e-11,9.14290831738690e-11
"206470_at",-7.95382768503176,1.21882214583096e-11,9.19645743159155e-11
"212188_at",-7.53545765701985,1.22014201497606e-11,9.20337990847709e-11
"207432_at",7.58396822187793,1.22736435253951e-11,9.25480472884223e-11
"215706_x_at",-7.47444343947823,1.23233169969006e-11,9.28919774947646e-11
"242680_at",-7.9816283758003,1.2439721881175e-11,9.37385302874705e-11
"1553102_a_at",-7.89441172942506,1.25185317213295e-11,9.42705662434805e-11
"230275_at",-7.95711121517692,1.25185706025995e-11,9.42705662434805e-11
"205392_s_at",-7.83301168313708,1.26159378038412e-11,9.49725140137747e-11
"224458_at",7.49120939192095,1.2627865354262e-11,9.50310235774836e-11
"207857_at",-7.76722140268199,1.26978605066226e-11,9.55263387455459e-11
"201325_s_at",-7.44573879548916,1.28501257295496e-11,9.66400445362707e-11
"222362_at",7.46022986194632,1.30173251106974e-11,9.78652943069194e-11
"230968_at",-8.08397492613757,1.30483529094225e-11,9.80663263353572e-11
"217249_x_at",7.44923643233359,1.3103706883631e-11,9.8449992256452e-11
"65517_at",7.62759624735683,1.31127798997179e-11,9.84858050267809e-11
"203424_s_at",-7.5663239530445,1.32387277812296e-11,9.93991150219046e-11
"226022_at",-7.47665668510779,1.33264367402161e-11,1.00024813996962e-10
"214372_x_at",7.46086260030277,1.37213392930324e-11,1.02955062215109e-10
"219121_s_at",7.67121619555472,1.37296384105322e-11,1.02983545571948e-10
"1560803_at",7.4255181515721,1.3945542361149e-11,1.04568706163763e-10
"212940_at",-7.70200188555598,1.40868781700002e-11,1.05593872090431e-10
"226733_at",7.55774150481467,1.4102595041772e-11,1.05677047380513e-10
"225364_at",-7.47087249280141,1.41106640795225e-11,1.05702878315978e-10
"211700_s_at",-7.66863394070005,1.4185060738753e-11,1.06225389356673e-10
"215125_s_at",7.47870170709954,1.43104229491524e-11,1.07129090948319e-10
"226071_at",-8.09464008456761,1.43662056011684e-11,1.07511492833351e-10
"209298_s_at",-7.50863509438112,1.46772318689325e-11,1.09803170704117e-10
"203126_at",7.4845888213372,1.46968763672835e-11,1.09914180026087e-10
"229319_at",-7.42173193388475,1.50153676769471e-11,1.12259385018562e-10
"223599_at",-7.66582030125733,1.50512899715448e-11,1.12491177009552e-10
"228284_at",7.49196504484299,1.54530850345143e-11,1.15456404684528e-10
"227489_at",-7.48459749632254,1.54760036321411e-11,1.1558987689976e-10
"209795_at",-7.57914284651574,1.55005620241067e-11,1.15735505547281e-10
"212445_s_at",7.53216115170856,1.56262828923819e-11,1.1663612589712e-10
"201468_s_at",7.7433109751479,1.56900903094566e-11,1.17074181199763e-10
"226403_at",7.47942304357129,1.59477551982743e-11,1.18919191843669e-10
"227947_at",-7.40019281119128,1.59462972074865e-11,1.18919191843669e-10
"218892_at",-7.53352385639853,1.60789406382301e-11,1.19858335200888e-10
"221572_s_at",7.41631068288266,1.61154271865993e-11,1.20091176199911e-10
"211562_s_at",-8.17836075091063,1.62762177245492e-11,1.21249869498514e-10
"219908_at",-7.7958171441925,1.63172188361993e-11,1.2151572607746e-10
"38340_at",7.54466066588601,1.6377252700567e-11,1.21923101973297e-10
"213236_at",-7.46734164693347,1.66482617607304e-11,1.23900340536253e-10
"211663_x_at",-7.60491561824506,1.67259739032618e-11,1.24438198818347e-10
"211276_at",-8.23710458569453,1.67721629015791e-11,1.24741257092395e-10
"212481_s_at",-7.41278879514012,1.67949885272219e-11,1.24870412099338e-10
"218648_at",-7.64923138450528,1.6877403288508e-11,1.25442383233077e-10
"203911_at",7.39791261115329,1.69675472657011e-11,1.26071411944959e-10
"219127_at",7.82626525624376,1.70717717286755e-11,1.26804618199029e-10
"207277_at",-7.6020770064801,1.72340565075419e-11,1.27968465041391e-10
"206335_at",-7.42865613050031,1.72563149538993e-11,1.28092152871041e-10
"1563467_at",-7.70599525922139,1.74713249397242e-11,1.29646074422938e-10
"1553218_a_at",-7.39023060953695,1.77323056989194e-11,1.31540003676383e-10
"228107_at",-8.04182216655192,1.77492129652322e-11,1.31622730387439e-10
"218069_at",7.56303573880242,1.78002272095099e-11,1.31958248389462e-10
"202917_s_at",-7.39212689978042,1.7895305205949e-11,1.32620100473121e-10
"218026_at",7.39615642063646,1.7920390238742e-11,1.32762981781675e-10
"206488_s_at",-7.63087003234855,1.81319928023182e-11,1.34247406406713e-10
"236266_at",-7.50535359351346,1.81324983992276e-11,1.34247406406713e-10
"214995_s_at",-7.43613582145268,1.81796361852099e-11,1.34552841280178e-10
"239999_at",-8.02874772980268,1.8299091784939e-11,1.35393150799597e-10
"227750_at",7.4656679851651,1.84373881021478e-11,1.36372272282057e-10
"217297_s_at",-7.64462283630772,1.84875643789772e-11,1.3669919086557e-10
"229661_at",-7.68067849055741,1.86389230430827e-11,1.37773810599645e-10
"241350_at",-8.15664258509415,1.86562459657807e-11,1.37857300561358e-10
"228968_at",-7.386801618873,1.87872343164345e-11,1.38780377524825e-10
"204747_at",-7.49037859391992,1.881325864407e-11,1.38927744652852e-10
"203470_s_at",-7.53474221344366,1.88791812731049e-11,1.39369553168467e-10
"223027_at",-7.39609906099711,1.88928010603098e-11,1.3942509204559e-10
"212026_s_at",-7.38342209204355,1.90803818799811e-11,1.40763978579086e-10
"223374_s_at",-7.45837002939602,1.91883295170604e-11,1.41514703661777e-10
"237439_at",7.39035274092373,1.92322032025589e-11,1.41792549078828e-10
"231234_at",-7.42382423308087,1.9422744148582e-11,1.43151195191128e-10
"233586_s_at",7.39875455354819,1.95102827795002e-11,1.43750053855403e-10
"230866_at",-7.43826452229288,1.96615907174982e-11,1.44818222128561e-10
"230292_at",-7.37955525952785,1.977521496389e-11,1.45608231237658e-10
"204165_at",-7.35947730942829,1.99332997759385e-11,1.46724997063313e-10
"228821_at",-7.66383393031726,2.01852541178443e-11,1.4853177660074e-10
"229546_at",7.60922799373322,2.04318151639791e-11,1.50297720424639e-10
"230521_at",7.35250966305065,2.06742752304872e-11,1.52032371228695e-10
"229727_x_at",7.44421846222754,2.0721156004591e-11,1.52328138162969e-10
"205257_s_at",-7.67885284639628,2.0735622590464e-11,1.52385504062954e-10
"228956_at",7.80651396926316,2.08812926986199e-11,1.53406734345466e-10
"207198_s_at",-7.41325420431992,2.09667218183433e-11,1.5398488374615e-10
"209086_x_at",-7.6618720307988,2.11217634426436e-11,1.5507374957729e-10
"1559037_a_at",-7.61773451483721,2.12928799697323e-11,1.56279898879261e-10
"218433_at",7.3528098243488,2.133143601478e-11,1.565126537241e-10
"227992_s_at",-7.53022882726429,2.13476196075907e-11,1.56581161137139e-10
"210072_at",-7.67120619809606,2.15614567919581e-11,1.58098915303649e-10
"228365_at",-7.34468721034373,2.16277347099589e-11,1.585340682105e-10
"211573_x_at",-7.54338994767188,2.16422710302614e-11,1.58589791240653e-10
"229082_at",7.39502635309545,2.16995446671288e-11,1.58958547897897e-10
"213994_s_at",-7.37310614441834,2.17257049429006e-11,1.5909922255656e-10
"214070_s_at",7.59444583893383,2.19619928942148e-11,1.60778097788314e-10
"208370_s_at",-7.43493779375702,2.21146357100627e-11,1.61843749980523e-10
"212737_at",-7.40300634149918,2.22696182262701e-11,1.62925837759052e-10
"214693_x_at",-7.39363644498159,2.2633408536455e-11,1.65534395020379e-10
"37117_at",7.5077767527707,2.2890845497922e-11,1.67363694545229e-10
"233589_x_at",7.45326505072487,2.3028423059877e-11,1.68315767139465e-10
"204608_at",7.45351996013456,2.31030128580648e-11,1.68806998103496e-10
"211913_s_at",-7.70082620815073,2.32119463161837e-11,1.69548774273754e-10
"207643_s_at",-7.45143874560789,2.32890436628885e-11,1.70057608100339e-10
"217865_at",-7.33141932884634,2.34182360937282e-11,1.7094639625393e-10
"227384_s_at",-7.34426356105273,2.34579304114162e-11,1.7118151515925e-10
"228653_at",7.48122225845781,2.34846789918014e-11,1.71322044192184e-10
"220145_at",-7.92586754311658,2.35268178245928e-11,1.71541301493048e-10
"228720_at",-7.53260990755348,2.35297360202751e-11,1.71541301493048e-10
"203118_at",7.35892519909018,2.35372728791388e-11,1.71541564928587e-10
"214577_at",-7.71083063882727,2.35850935165212e-11,1.71835326130245e-10
"232615_at",-7.32533969478878,2.36333384902991e-11,1.72131990851319e-10
"203361_s_at",7.38805777740215,2.36794114834881e-11,1.72412652221386e-10
"204263_s_at",7.32338605466372,2.42766298537117e-11,1.76704813734687e-10
"242738_s_at",-7.32882986155622,2.43322537704067e-11,1.77053338762075e-10
"203128_at",7.33070518912292,2.44014387790997e-11,1.77500287811072e-10
"220041_at",7.34112660999088,2.44284996441703e-11,1.77640631752679e-10
"203855_at",-7.40441128408799,2.44569154470179e-11,1.7779073625979e-10
"203607_at",-7.34568040951892,2.49515921577779e-11,1.8132917465789e-10
"232060_at",-7.40251415177503,2.50909824533098e-11,1.82284234023887e-10
"215444_s_at",7.34481474275888,2.52100976240849e-11,1.83091436221918e-10
"216547_at",7.37955224165083,2.54885854135859e-11,1.8505522171705e-10
"213451_x_at",-7.74925077133703,2.56196569784376e-11,1.85947811836518e-10
"203306_s_at",7.31020246107288,2.56467519753121e-11,1.86085411699044e-10
"207103_at",-8.04729588346247,2.57235432499204e-11,1.86583391730314e-10
"219474_at",7.31913759245092,2.59158580404339e-11,1.87918729671757e-10
"207522_s_at",7.3275261438885,2.59418685273556e-11,1.88047712589738e-10
"214830_at",-7.31349086809215,2.62404591740426e-11,1.90151869870201e-10
"220358_at",-7.33682025631287,2.63404374076325e-11,1.90815902284623e-10
"1553715_s_at",7.39983955986485,2.64750257113065e-11,1.9173015770031e-10
"1555234_a_at",-7.60104595760221,2.67711367822755e-11,1.93813199813435e-10
"213888_s_at",-7.33472086811539,2.68786842876976e-11,1.94521478773173e-10
"214535_s_at",-7.53257065723384,2.68859813905553e-11,1.94521478773173e-10
"220073_s_at",7.33437160423706,2.72127477072242e-11,1.96823383954528e-10
"226576_at",7.41520115439897,2.72424586106508e-11,1.96975981165217e-10
"211822_s_at",-7.53995341921753,2.72908606414937e-11,1.9726358497818e-10
"218472_s_at",-7.31162321743475,2.73099310269454e-11,1.97339059268955e-10
"213791_at",-8.06857783015302,2.74856747537034e-11,1.98546235507643e-10
"211729_x_at",-7.41141640498167,2.75190710221508e-11,1.98724709275841e-10
"206471_s_at",-7.823237310384,2.76548485202319e-11,1.99642167189932e-10
"223437_at",7.37838157724119,2.76891007922922e-11,1.99826360088268e-10
"206797_at",7.29457157706264,2.8046310228191e-11,2.02340414800861e-10
"230879_at",-7.57682407530315,2.80572559662506e-11,2.02355548391091e-10
"231987_at",-7.65769105532032,2.80688682711178e-11,2.02375478360802e-10
"219469_at",-7.31058049037465,2.81469102866202e-11,2.0287420052159e-10
"225861_at",7.37798443036543,2.83174753014006e-11,2.04039275407382e-10
"232361_s_at",7.45187253048106,2.84933052032808e-11,2.05241540157175e-10
"213924_at",-7.56364208836134,2.86027157159239e-11,2.05964769654653e-10
"226886_at",7.4491729911942,2.86952190696356e-11,2.0656583573263e-10
"213100_at",-7.38973195236712,2.88071400012141e-11,2.07306259228372e-10
"219550_at",-7.37964483954194,2.88543053380914e-11,2.07580359572869e-10
"202812_at",-7.30440794855433,2.90244314212201e-11,2.08738599560788e-10
"244464_at",-7.58864652129953,2.90398113264261e-11,2.08783553924981e-10
"218910_at",7.31302316078509,2.90546513050197e-11,2.08824599417285e-10
"227217_at",7.28488817091963,2.92281894241454e-11,2.10005872488283e-10
"228740_at",-7.32701562926677,2.93638065654058e-11,2.10914025172999e-10
"220383_at",7.49361463807874,2.94234378292636e-11,2.11275988431792e-10
"206094_x_at",7.30243343743189,2.9456587169145e-11,2.1144762980488e-10
"201910_at",-7.28394090200043,2.98366761545231e-11,2.14108811940365e-10
"201041_s_at",-7.28657288979036,3.0133535019244e-11,2.16171250279206e-10
"217552_x_at",-7.94201579377603,3.02428203741473e-11,2.16887206634290e-10
"229510_at",-7.73030300501584,3.05396027624103e-11,2.18946932657155e-10
"204103_at",-7.32716497955737,3.06179035299986e-11,2.19439502892845e-10
"214763_at",7.35896543725547,3.07471006195456e-11,2.20296425804827e-10
"235054_at",7.27553052090152,3.0924205203067e-11,2.21495951454476e-10
"242828_at",-7.80027617780764,3.11286565486055e-11,2.22890537027742e-10
"232882_at",-7.39106218852395,3.14646414746507e-11,2.25225774812288e-10
"203542_s_at",-7.39384973754709,3.15781715264929e-11,2.25967704258728e-10
"244885_at",-7.92751855750567,3.16652505355421e-11,2.26519949874209e-10
"220917_s_at",-7.30582080795833,3.18032657828993e-11,2.27436112712604e-10
"215116_s_at",-7.29040941612451,3.20696612341034e-11,2.29269506853374e-10
"215346_at",-7.28306935678412,3.2264301037547e-11,2.30588926477719e-10
"209114_at",7.59236266153215,3.22931343750392e-11,2.30722893832286e-10
"213547_at",-7.78394306210982,3.23067669496698e-11,2.30748207413788e-10
"202233_s_at",7.36612927290202,3.24991370375977e-11,2.32049723399893e-10
"226518_at",-7.28691987228919,3.26480062278257e-11,2.33039919609979e-10
"220173_at",-7.28203250992164,3.26774067409297e-11,2.33177002235589e-10
"236496_at",7.27482464112273,3.28327572178516e-11,2.3421246337251e-10
"240284_x_at",7.29217326363525,3.29705296075589e-11,2.35121924579006e-10
"202732_at",-7.29090434656031,3.31879848678343e-11,2.36525152361287e-10
"205434_s_at",-7.42122749524828,3.31826048877433e-11,2.36525152361287e-10
"226782_at",-7.3750982517161,3.32364333173535e-11,2.36796644849805e-10
"225673_at",-7.25975480574582,3.39850339254279e-11,2.42054726214431e-10
"209558_s_at",7.3981932212261,3.4032650418435e-11,2.42318404442593e-10
"203773_x_at",-7.37811235399187,3.41522354868897e-11,2.43094187857195e-10
"239859_x_at",7.26620142568568,3.42820664293433e-11,2.43942395531761e-10
"210651_s_at",7.3412851171873,3.45612054046707e-11,2.45852182769773e-10
"212690_at",-7.25287438411168,3.4577317967144e-11,2.45890317757644e-10
"1568765_at",-7.70418539535374,3.49632078861583e-11,2.48529773553812e-10
"220002_at",-7.60706663019633,3.49702147484114e-11,2.48529773553812e-10
"214440_at",7.25877047342328,3.50955854784259e-11,2.49343286701336e-10
"209513_s_at",7.49374858344017,3.53979531560484e-11,2.51335358174116e-10
"222908_at",-7.76505084783936,3.53958418116298e-11,2.51335358174116e-10
"214606_at",-7.73644502633002,3.57836753792271e-11,2.53995237716612e-10
"229254_at",7.24471071720164,3.62682187413144e-11,2.57354688989718e-10
"235197_s_at",-7.25970774668581,3.64100904118431e-11,2.58281255495922e-10
"209960_at",-7.47920173964026,3.64584351035857e-11,2.5854400335473e-10
"204404_at",7.5967300095818,3.75952468617242e-11,2.66523030293748e-10
"210119_at",-7.70301038180696,3.82809197879589e-11,2.71299856073945e-10
"209034_at",-7.2373992710604,3.87818273074657e-11,2.74764681078606e-10
"218828_at",-7.29812262908443,3.94178883841754e-11,2.79098175648945e-10
"226304_at",-7.77836912416656,3.9411167356928e-11,2.79098175648945e-10
"220782_x_at",7.24672157585774,3.97549893578009e-11,2.8139789743513e-10
"209043_at",-7.22479407429768,4.00177579210042e-11,2.83170211526413e-10
"203359_s_at",7.31441964563773,4.10406319704221e-11,2.90318358541155e-10
"201104_x_at",-7.27337324622944,4.15963224281237e-11,2.94158285074579e-10
"213839_at",7.4968203205919,4.18258023405104e-11,2.95689675278972e-10
